product_type,attributes,UMP,Seller - Required vs Optional
AROMA_DIFFUSER,purchasable_offer.maximum_seller_allowed_price,,Optional
AROMA_DIFFUSER,purchasable_offer.minimum_seller_allowed_price,,Optional
AROMA_DIFFUSER,purchasable_offer.our_price,,Optional
AROMA_DIFFUSER,recommended_browse_nodes,,Required
AROMA_DIFFUSER,regulatory_compliance_certification,,Optional
AROMA_DIFFUSER,ring.size,,Required
AROMA_DIFFUSER,rtip_directions,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,rtip_manufacturer_contact_information,,Required
AROMA_DIFFUSER,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,rtip_safety_warning,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,safety_data_sheet_url,,Required
AROMA_DIFFUSER,safety_warning,,Optional
AROMA_DIFFUSER,skip_offer,,Optional
AROMA_DIFFUSER,street_date,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,style,,Required
AROMA_DIFFUSER,supplier_declared_dg_hz_regulation,,Required
AROMA_DIFFUSER,supplier_declared_has_product_identifier_exemption,,Optional
AROMA_DIFFUSER,swatch_product_image_locator,,Optional
AROMA_DIFFUSER,team_name,,Required
AROMA_DIFFUSER,total_diamond_weight,,Optional
AROMA_DIFFUSER,unit_count,,Optional
AROMA_DIFFUSER,record_action,,Optional
AROMA_DIFFUSER,variation_theme,,Required
AROMA_DIFFUSER,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
AROMA_DIFFUSER,voltage,,Optional
AROMA_DIFFUSER,width_range,,Required
ART_CRAFT_KIT,age_gender_category,,Required
ART_CRAFT_KIT,batteries_included,,Required
ART_CRAFT_KIT,art_craft_kit_type,,Optional
ART_CRAFT_KIT,merchant_suggested_asin,,Required
ART_CRAFT_KIT,batteries_required,,Required
ART_CRAFT_KIT,battery.cell_composition,,Required
ART_CRAFT_KIT,battery.weight,,Required
ART_CRAFT_KIT,body.outside_diameter,,Optional
ART_CRAFT_KIT,bullet_point,,Required
ART_CRAFT_KIT,child_parent_sku_relationship,,Required
ART_CRAFT_KIT,condition_note,,Optional
ART_CRAFT_KIT,condition_type,,Required
ART_CRAFT_KIT,configuration,,Required
ART_CRAFT_KIT,country_of_origin,,Required
ART_CRAFT_KIT,customer_package_type,,Required
ART_CRAFT_KIT,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,edition,,Required
ART_CRAFT_KIT,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,external_product_information,,Required
ART_CRAFT_KIT,fc_shelf_life,,Required
ART_CRAFT_KIT,product_type,,Required
ART_CRAFT_KIT,flavor,,Required
ART_CRAFT_KIT,fulfillment_availability,,Required
ART_CRAFT_KIT,gem_type,,Required
ART_CRAFT_KIT,generic_keyword,,Optional
ART_CRAFT_KIT,ghs.classification,,Required
ART_CRAFT_KIT,gift_options,,Optional
ART_CRAFT_KIT,golf_club_flex,,Required
ART_CRAFT_KIT,handmade_classification,,Optional
ART_CRAFT_KIT,hazmat,,Required
ART_CRAFT_KIT,importer_contact_information,,Required
ART_CRAFT_KIT,inseam.length,,Optional
ART_CRAFT_KIT,is_expiration_dated_product,,Required
ART_CRAFT_KIT,item_dimensions_fraction,,Optional
ART_CRAFT_KIT,item_display_dimensions,,Optional
ART_CRAFT_KIT,item_display_weight,,Required
ART_CRAFT_KIT,item_name,,Required
ART_CRAFT_KIT,item_package_dimensions,,Required
ART_CRAFT_KIT,item_package_quantity,,Required
ART_CRAFT_KIT,item_shape,,Required
ART_CRAFT_KIT,contribution_sku,,Required
ART_CRAFT_KIT,league_name,,Optional
ART_CRAFT_KIT,length_range,,Required
ART_CRAFT_KIT,lens.width,,Optional
ART_CRAFT_KIT,line_size,,Optional
ART_CRAFT_KIT,lithium_battery.energy_content,,Required
ART_CRAFT_KIT,lithium_battery.packaging,,Required
ART_CRAFT_KIT,lithium_battery.weight,,Required
ART_CRAFT_KIT,main_offer_image_locator,,Optional
ART_CRAFT_KIT,main_product_image_locator,,Optional
ART_CRAFT_KIT,manufacturer,,Required
ART_CRAFT_KIT,map_policy,,Optional
ART_CRAFT_KIT,master_pack_layers_per_pallet_quantity,,Required
ART_CRAFT_KIT,master_packs_per_layer_quantity,,Required
ART_CRAFT_KIT,max_order_quantity,,Optional
ART_CRAFT_KIT,maximum_size,,Optional
ART_CRAFT_KIT,merchant_release_date,,Optional
ART_CRAFT_KIT,merchant_shipping_group,,Optional
ART_CRAFT_KIT,metal_type,,Required
ART_CRAFT_KIT,model_number,,Required
ART_CRAFT_KIT,model_name,,Required
ART_CRAFT_KIT,num_batteries,,Required
ART_CRAFT_KIT,number_of_items,,Required
ART_CRAFT_KIT,number_of_lithium_ion_cells,,Required
ART_CRAFT_KIT,number_of_lithium_metal_cells,,Required
ART_CRAFT_KIT,occasion,,Required
ART_CRAFT_KIT,other_offer_image_locator_1,,Optional
ART_CRAFT_KIT,other_offer_image_locator_2,,Optional
ART_CRAFT_KIT,other_offer_image_locator_3,,Optional
ART_CRAFT_KIT,other_offer_image_locator_4,,Optional
ART_CRAFT_KIT,other_offer_image_locator_5,,Optional
ART_CRAFT_KIT,other_product_image_locator_1,,Optional
ART_CRAFT_KIT,other_product_image_locator_2,,Optional
ART_CRAFT_KIT,other_product_image_locator_3,,Optional
ART_CRAFT_KIT,other_product_image_locator_4,,Optional
ART_CRAFT_KIT,other_product_image_locator_5,,Optional
ART_CRAFT_KIT,other_product_image_locator_6,,Optional
ART_CRAFT_KIT,other_product_image_locator_7,,Optional
ART_CRAFT_KIT,other_product_image_locator_8,,Optional
ART_CRAFT_KIT,item_package_weight,,Required
ART_CRAFT_KIT,packer_contact_information,,Required
ART_CRAFT_KIT,paper_size,,Optional
ART_CRAFT_KIT,parentage_level,,Optional
ART_CRAFT_KIT,part_number,,Required
ART_CRAFT_KIT,pattern,,Required
ART_CRAFT_KIT,product_category,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,product_description,,Required
ART_CRAFT_KIT,product_expiration_type,,Required
ART_CRAFT_KIT,product_subcategory,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,product_tax_code,,Optional
ART_CRAFT_KIT,purchasable_offer,,Optional
ART_CRAFT_KIT,purchasable_offer.automated_pricing_merchandising_rule_plan,,Optional
ART_CRAFT_KIT,purchasable_offer.discounted_price,,Optional
ART_CRAFT_KIT,purchasable_offer.map_price,,Optional
ART_CRAFT_KIT,purchasable_offer.maximum_retail_price,,Optional
ART_CRAFT_KIT,purchasable_offer.maximum_seller_allowed_price,,Optional
ART_CRAFT_KIT,purchasable_offer.minimum_seller_allowed_price,,Optional
ART_CRAFT_KIT,purchasable_offer.our_price,,Optional
ART_CRAFT_KIT,recommended_browse_nodes,,Required
ART_CRAFT_KIT,regulatory_compliance_certification,,Optional
ART_CRAFT_KIT,ring.size,,Required
ART_CRAFT_KIT,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,rtip_manufacturer_contact_information,,Required
ART_CRAFT_KIT,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,safety_data_sheet_url,,Required
ART_CRAFT_KIT,scale_name,,Optional
ART_CRAFT_KIT,scent,,Required
ART_CRAFT_KIT,shank.diameter,,Optional
ART_CRAFT_KIT,size_per_pearl,,Required
ART_CRAFT_KIT,skip_offer,,Optional
ART_CRAFT_KIT,special_feature,,Optional
ART_CRAFT_KIT,special_size_type,,Required
ART_CRAFT_KIT,supplier_declared_dg_hz_regulation,,Required
ART_CRAFT_KIT,supplier_declared_has_product_identifier_exemption,,Optional
ART_CRAFT_KIT,swatch_product_image_locator,,Optional
ART_CRAFT_KIT,target_gender,,Optional
ART_CRAFT_KIT,team_name,,Required
ART_CRAFT_KIT,record_action,,Optional
ART_CRAFT_KIT,variation_theme,,Required
ART_CRAFT_KIT,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_CRAFT_KIT,version_for_country,,Required
ART_CRAFT_KIT,voltage,,Optional
ART_CRAFT_KIT,width_range,,Required
ART_MEDIA_PAPER,batteries_included,,Required
ART_MEDIA_PAPER,merchant_suggested_asin,,Required
ART_MEDIA_PAPER,batteries_required,,Required
ART_MEDIA_PAPER,battery.cell_composition,,Required
ART_MEDIA_PAPER,battery.weight,,Required
ART_MEDIA_PAPER,bullet_point,,Required
ART_MEDIA_PAPER,child_parent_sku_relationship,,Required
ART_MEDIA_PAPER,condition_note,,Optional
ART_MEDIA_PAPER,condition_type,,Required
ART_MEDIA_PAPER,configuration,,Required
ART_MEDIA_PAPER,country_of_origin,,Required
ART_MEDIA_PAPER,customer_package_type,,Required
ART_MEDIA_PAPER,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,edition,,Required
ART_MEDIA_PAPER,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,external_product_information,,Required
ART_MEDIA_PAPER,product_type,,Required
ART_MEDIA_PAPER,flavor,,Required
ART_MEDIA_PAPER,fulfillment_availability,,Required
ART_MEDIA_PAPER,generic_keyword,,Optional
ART_MEDIA_PAPER,ghs.classification,,Required
ART_MEDIA_PAPER,gift_options,,Optional
ART_MEDIA_PAPER,handmade_classification,,Optional
ART_MEDIA_PAPER,hazmat,,Required
ART_MEDIA_PAPER,importer_contact_information,,Required
ART_MEDIA_PAPER,item_display_dimensions,,Optional
ART_MEDIA_PAPER,item_name,,Required
ART_MEDIA_PAPER,item_package_dimensions,,Required
ART_MEDIA_PAPER,item_package_quantity,,Required
ART_MEDIA_PAPER,item_shape,,Required
ART_MEDIA_PAPER,contribution_sku,,Required
ART_MEDIA_PAPER,item_weight,,Required
ART_MEDIA_PAPER,league_name,,Optional
ART_MEDIA_PAPER,length_range,,Required
ART_MEDIA_PAPER,line_size,,Optional
ART_MEDIA_PAPER,lithium_battery.energy_content,,Required
ART_MEDIA_PAPER,lithium_battery.packaging,,Required
ART_MEDIA_PAPER,lithium_battery.weight,,Required
ART_MEDIA_PAPER,main_offer_image_locator,,Optional
ART_MEDIA_PAPER,main_product_image_locator,,Optional
ART_MEDIA_PAPER,manufacturer,,Required
ART_MEDIA_PAPER,map_policy,,Optional
ART_MEDIA_PAPER,master_pack_layers_per_pallet_quantity,,Required
ART_MEDIA_PAPER,master_packs_per_layer_quantity,,Required
ART_MEDIA_PAPER,max_order_quantity,,Optional
ART_MEDIA_PAPER,maximum_size,,Optional
ART_MEDIA_PAPER,merchant_release_date,,Optional
ART_MEDIA_PAPER,merchant_shipping_group,,Optional
ART_MEDIA_PAPER,model_number,,Required
ART_MEDIA_PAPER,model_name,,Required
ART_MEDIA_PAPER,num_batteries,,Required
ART_MEDIA_PAPER,number_of_items,,Required
ART_MEDIA_PAPER,number_of_lithium_ion_cells,,Required
ART_MEDIA_PAPER,number_of_lithium_metal_cells,,Required
ART_MEDIA_PAPER,other_offer_image_locator_1,,Optional
ART_MEDIA_PAPER,other_offer_image_locator_2,,Optional
ART_MEDIA_PAPER,other_offer_image_locator_3,,Optional
ART_MEDIA_PAPER,other_offer_image_locator_4,,Optional
ART_MEDIA_PAPER,other_offer_image_locator_5,,Optional
ART_MEDIA_PAPER,other_product_image_locator_1,,Optional
ART_MEDIA_PAPER,other_product_image_locator_2,,Optional
ART_MEDIA_PAPER,other_product_image_locator_3,,Optional
ART_MEDIA_PAPER,other_product_image_locator_4,,Optional
ART_MEDIA_PAPER,other_product_image_locator_5,,Optional
ART_MEDIA_PAPER,other_product_image_locator_6,,Optional
ART_MEDIA_PAPER,other_product_image_locator_7,,Optional
ART_MEDIA_PAPER,other_product_image_locator_8,,Optional
ART_MEDIA_PAPER,item_package_weight,,Required
ART_MEDIA_PAPER,packer_contact_information,,Required
ART_MEDIA_PAPER,parentage_level,,Optional
ART_MEDIA_PAPER,part_number,,Required
ART_MEDIA_PAPER,pattern,,Required
ART_MEDIA_PAPER,product_category,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,product_description,,Required
ART_MEDIA_PAPER,product_subcategory,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,product_tax_code,,Optional
ART_MEDIA_PAPER,purchasable_offer,,Optional
ART_MEDIA_PAPER,purchasable_offer.automated_pricing_merchandising_rule_plan,,Optional
ART_MEDIA_PAPER,purchasable_offer.discounted_price,,Optional
ART_MEDIA_PAPER,purchasable_offer.map_price,,Optional
ART_MEDIA_PAPER,purchasable_offer.maximum_retail_price,,Optional
ART_MEDIA_PAPER,purchasable_offer.maximum_seller_allowed_price,,Optional
ART_MEDIA_PAPER,purchasable_offer.minimum_seller_allowed_price,,Optional
ART_MEDIA_PAPER,purchasable_offer.our_price,,Optional
ART_MEDIA_PAPER,recommended_browse_nodes,,Required
ART_MEDIA_PAPER,regulatory_compliance_certification,,Optional
ART_MEDIA_PAPER,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,rtip_manufacturer_contact_information,,Required
ART_MEDIA_PAPER,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,safety_data_sheet_url,,Required
ART_MEDIA_PAPER,scent,,Required
ART_MEDIA_PAPER,size,,Required
ART_MEDIA_PAPER,skip_offer,,Optional
ART_MEDIA_PAPER,style,,Required
ART_MEDIA_PAPER,supplier_declared_dg_hz_regulation,,Required
ART_MEDIA_PAPER,supplier_declared_has_product_identifier_exemption,,Optional
ART_MEDIA_PAPER,swatch_product_image_locator,,Optional
ART_MEDIA_PAPER,team_name,,Required
ART_MEDIA_PAPER,unit_count,,Optional
ART_MEDIA_PAPER,record_action,,Optional
ART_MEDIA_PAPER,variation_theme,,Required
ART_MEDIA_PAPER,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ART_MEDIA_PAPER,voltage,,Optional
ART_MEDIA_PAPER,width_range,,Required
ARTIFICIAL_PLANT,batteries_included,,Required
ARTIFICIAL_PLANT,merchant_suggested_asin,,Required
ARTIFICIAL_PLANT,base.diameter,,Optional
ARTIFICIAL_PLANT,batteries_required,,Required
ARTIFICIAL_PLANT,battery.cell_composition,,Required
ARTIFICIAL_PLANT,battery.weight,,Required
ARTIFICIAL_PLANT,bullet_point,,Required
ARTIFICIAL_PLANT,child_parent_sku_relationship,,Required
ARTIFICIAL_PLANT,condition_note,,Optional
ARTIFICIAL_PLANT,condition_type,,Required
ARTIFICIAL_PLANT,configuration,,Required
ARTIFICIAL_PLANT,country_of_origin,,Required
ARTIFICIAL_PLANT,craft_type,,Optional
ARTIFICIAL_PLANT,customer_package_type,,Required
ARTIFICIAL_PLANT,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,edition,,Required
ARTIFICIAL_PLANT,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,external_product_information,,Required
ARTIFICIAL_PLANT,product_type,,Required
ARTIFICIAL_PLANT,flavor,,Required
ARTIFICIAL_PLANT,fulfillment_availability,,Required
ARTIFICIAL_PLANT,generic_keyword,,Optional
ARTIFICIAL_PLANT,ghs.classification,,Required
ARTIFICIAL_PLANT,gift_options,,Optional
ARTIFICIAL_PLANT,gtin_exemption_reason,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,handmade_classification,,Optional
ARTIFICIAL_PLANT,hazmat,,Required
ARTIFICIAL_PLANT,importer_contact_information,,Required
ARTIFICIAL_PLANT,item_display_dimensions,,Optional
ARTIFICIAL_PLANT,item_display_weight,,Required
ARTIFICIAL_PLANT,item_form,,Required
ARTIFICIAL_PLANT,item_name,,Required
ARTIFICIAL_PLANT,item_package_dimensions,,Required
ARTIFICIAL_PLANT,item_shape,,Required
ARTIFICIAL_PLANT,contribution_sku,,Required
ARTIFICIAL_PLANT,league_name,,Optional
ARTIFICIAL_PLANT,length_range,,Required
ARTIFICIAL_PLANT,lens.color,,Required
ARTIFICIAL_PLANT,lens.width,,Optional
ARTIFICIAL_PLANT,lithium_battery.energy_content,,Required
ARTIFICIAL_PLANT,lithium_battery.packaging,,Required
ARTIFICIAL_PLANT,lithium_battery.weight,,Required
ARTIFICIAL_PLANT,main_offer_image_locator,,Optional
ARTIFICIAL_PLANT,main_product_image_locator,,Optional
ARTIFICIAL_PLANT,manufacturer,,Required
ARTIFICIAL_PLANT,map_policy,,Optional
ARTIFICIAL_PLANT,max_order_quantity,,Optional
ARTIFICIAL_PLANT,merchant_release_date,,Optional
ARTIFICIAL_PLANT,merchant_shipping_group,,Optional
ARTIFICIAL_PLANT,metal_type,,Required
ARTIFICIAL_PLANT,model_number,,Required
ARTIFICIAL_PLANT,model_name,,Required
ARTIFICIAL_PLANT,num_batteries,,Required
ARTIFICIAL_PLANT,number_of_lithium_ion_cells,,Required
ARTIFICIAL_PLANT,number_of_lithium_metal_cells,,Required
ARTIFICIAL_PLANT,occasion,,Required
ARTIFICIAL_PLANT,other_offer_image_locator_1,,Optional
ARTIFICIAL_PLANT,other_offer_image_locator_2,,Optional
ARTIFICIAL_PLANT,other_offer_image_locator_3,,Optional
ARTIFICIAL_PLANT,other_offer_image_locator_4,,Optional
ARTIFICIAL_PLANT,other_offer_image_locator_5,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_1,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_2,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_3,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_4,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_5,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_6,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_7,,Optional
ARTIFICIAL_PLANT,other_product_image_locator_8,,Optional
ARTIFICIAL_PLANT,item_package_weight,,Required
ARTIFICIAL_PLANT,packer_contact_information,,Required
ARTIFICIAL_PLANT,paper_size,,Optional
ARTIFICIAL_PLANT,parentage_level,,Optional
ARTIFICIAL_PLANT,part_number,,Optional
ARTIFICIAL_PLANT,pattern,,Required
ARTIFICIAL_PLANT,product_category,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,product_description,,Required
ARTIFICIAL_PLANT,product_site_launch_date,,Optional
ARTIFICIAL_PLANT,product_subcategory,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,product_tax_code,,Optional
ARTIFICIAL_PLANT,purchasable_offer,,Optional
ARTIFICIAL_PLANT,purchasable_offer.automated_pricing_merchandising_rule_plan,,Optional
ARTIFICIAL_PLANT,purchasable_offer.discounted_price,,Optional
ARTIFICIAL_PLANT,purchasable_offer.map_price,,Optional
ARTIFICIAL_PLANT,purchasable_offer.maximum_retail_price,,Optional
ARTIFICIAL_PLANT,purchasable_offer.maximum_seller_allowed_price,,Optional
ARTIFICIAL_PLANT,purchasable_offer.minimum_seller_allowed_price,,Optional
ARTIFICIAL_PLANT,purchasable_offer.our_price,,Optional
ARTIFICIAL_PLANT,recommended_browse_nodes,,Required
ARTIFICIAL_PLANT,regulatory_compliance_certification,,Optional
ARTIFICIAL_PLANT,ring.size,,Required
ARTIFICIAL_PLANT,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,rtip_manufacturer_contact_information,,Required
ARTIFICIAL_PLANT,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,rtip_safety_warning,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,safety_data_sheet_url,,Required
ARTIFICIAL_PLANT,safety_warning,,Optional
ARTIFICIAL_PLANT,scent,,Required
ARTIFICIAL_PLANT,skip_offer,,Optional
ARTIFICIAL_PLANT,special_feature,,Optional
ARTIFICIAL_PLANT,street_date,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,style,,Required
ARTIFICIAL_PLANT,supplier_declared_dg_hz_regulation,,Required
ARTIFICIAL_PLANT,supplier_declared_has_product_identifier_exemption,,Optional
ARTIFICIAL_PLANT,swatch_product_image_locator,,Optional
ARTIFICIAL_PLANT,team_name,,Required
ARTIFICIAL_PLANT,unit_count,,Optional
ARTIFICIAL_PLANT,record_action,,Optional
ARTIFICIAL_PLANT,variation_theme,,Required
ARTIFICIAL_PLANT,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_PLANT,warranty_type,,Optional
ARTIFICIAL_PLANT,width_range,,Required
ARTIFICIAL_TREE,batteries_included,,Required
ARTIFICIAL_TREE,merchant_suggested_asin,,Required
ARTIFICIAL_TREE,batteries_required,,Required
ARTIFICIAL_TREE,battery.cell_composition,,Required
ARTIFICIAL_TREE,battery.weight,,Required
ARTIFICIAL_TREE,bullet_point,,Required
ARTIFICIAL_TREE,child_parent_sku_relationship,,Required
ARTIFICIAL_TREE,condition_note,,Optional
ARTIFICIAL_TREE,condition_type,,Required
ARTIFICIAL_TREE,configuration,,Required
ARTIFICIAL_TREE,country_of_origin,,Required
ARTIFICIAL_TREE,craft_type,,Optional
ARTIFICIAL_TREE,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
ARTIFICIAL_TREE,edition,,Required
ARTIFICIAL_TREE,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
